#userId	userCompany	userDiscountRate
Usduq39f	ALVパブリックリレーションクリエーション	5
Usb3tmib	神戸ベンザクラウドクリエーション	36
Us8fa5ao	ALV信金	24
Us5t3nmi	ゲッサン工業	26
Us39a5ht	リンダクラウド印刷	0
Us0rtmwl	西日本リンダ交通	8
Usycc3w7	宮崎ヴァーチャウェアアーティフィシャルインテリジェント建設	38
Usvzlkdx	ヴァーチャウェアビッグデータ制作	18
Ustp80f4	リンゴマイグレーション興業	21
Usrh7fzs	ゴールデンモービル建設	2
Uspbjv3x	ベンザマイグレーションインテグレーション	19
Usn899rj	ゴールデンモービルオーセンティケーションインテグレーション	2
Usl7bnym	リンゴディープラーン印刷	42
Usj8r1p6	明石ヒュージハード交通	36
Ushcjez7	大日本ホウデンマーケティングクリエーション	30
Usfiorsp	大阪XYZコンプライアンスソフト	41
Usdr745o	那覇リンゴコンプライアンスソリューション	12
Usc22g24	東日本ヴァーチャウェア建設	22
Usafari1	京都ヒュージハードマイグレーション印刷	32
Us8uw2hf	ベンザコンプライアンスクリエーション	21
Us7cud0a	大阪ヒュージハードソフト	19
Us5x5n2m	日本ゴーグルコンシューマーネット銀行	40
Us4jtwof	名古屋密林産業	12
Us38v5tp	大日本ヒュージハードインテグレーション	24
Us209eig	仙台ゴーグルカンパニー	48
Us0u0mqo	名古屋ヒュージハードディープラーン製作所	36
Uszpqujq	東京リンゴ制作	27
Usyo81uw	宮崎XYZクラウド信金	0
Usxp28pj	名古屋リンダアーティフィシャルインテリジェント興業	2
Usws9f3n	鹿児島ヴァーチャウェア信金	9
Usvxtl18	仙台ホウデンコンシューマーネットソリューション	5
Usv5qqia	ゲッサンパブリックリレーション工業	19
Usug0vit	ホウデンソリューション	11
Ustso02t	鹿児島ヴァーチャウェアコンシューマーネットソフト	31
Ust7o46a	東日本ゴールデンモービルコンプライアンス交通	40
Ussp17t8	名古屋リンダマイグレーションソリューション	17
Uss8razn	ABC産業	8
Usruudpj	大阪XYZエンターテイメント	33
Usrjafyw	ホウデンソーシャルゲーミングソリューション	13
Usra3hrq	明石XYZ印刷	30
Usr39j41	ヴァーチャウェアソーシャルゲーミングソリューション	39
Usqysjzt	鹿児島ベンザエンターテイメント	22
Usqwokf2	明石ABCクラウド交通	42
Usqwxkds	ALVマイグレーション工業	39
Usqzjjvz	ヒュージハード制作	2
Usr4iixn	西日本面本クリエーション	33
Usrbuhis	東日本リンゴインテグレーション	36
Usrljfne	リンダクラウド印刷	1
Usrxldbh	ABCエンターテイメント	4
Ussc0aj1	ヒュージハードオーセンティケーション観光	11
Ussss7a2	密林ソフト	20
Ustbx3kk	札幌XYZソリューション	11
Ustxezej	ホウデン制作	38
Usul9urz	ゴーグルビッグデータ観光	3
Usvbhpow	那覇ALVコンプライアンス観光	43
Usw42k5a	東日本XYZオーセンティケーションソフト	30
Uswz0e55	ゲッサンソフト	11
Usxwb7oh	福岡ABCビッグデータインテグレーション	15
Usyvz0ra	ベンザクラウド輸送	15
Uszxztdk	ABCクリエーション	25
Us12rlhy	ABCビッグデータ製作所	48
Us29id76	東日本ヴァーチャウェア製作所	3
Us3im4fv	西日本ゲッサンクラウドカンパニー	16
Us4u2v81	ホウデンクリエーション	37
Us67wljo	東京ホウデンカンパニー	4
Us7o3bes	日本面本ディープラーン興業	28
Us96n0td	福岡XYZ交通	46
Usarjprf	XYZ事務所	1
Uscete8y	ゴールデンモービル建設	39
Use4g29y	ABCパブリックリレーション産業	11
Usfwfpuf	ALVソーシャルゲーミング信金	36
Ushqscyd	西日本ALVディープラーンエンターテイメント	49
Usjnhzls	XYZアーティフィシャルインテリジェント信金	7
Uslmklso	大日本XYZクリエーション	13
Usno07j1	ホウデンソリューション	18
Usprsssv	密林アーティフィシャルインテリジェント交通	21
Usrxydm6	大阪ゴーグル製作所	0
Usu6gxyy	大阪ABCマーケティング交通	21
Uswhchv7	日本ベンザマイグレーションクリエーション	0
Usyul1ax	ゴールデンモービル印刷	10
Us1akk8r	京都ホウデンマイグレーションエンターテイメント	20
Us3sj2rf	福岡面本工業	37
Us6cuktk	宮崎ゴーグルマーケティング信金	24
Us8zj2f6	鹿児島XYZパブリックリレーションインテグレーション	7
Usbokjk9	福岡ベンザソフト	1
Usefz08t	ALVマイグレーション観光	47
Ush9qggu	鹿児島リンゴマイグレーション製作所	2
Usk5uw8c	横浜ホウデンマイグレーションインテグレーション	45
Usn4cbjb	神戸ベンザビッグデータ工業	8
Usq56qdr	西日本ゴールデンモービル工業	40
Ust8e4ro	横浜ゴールデンモービルクリエーション	26
Uswdyip2	西日本ゲッサンソーシャルゲーミング制作	12
Uszlvw5x	密林パブリックリレーション銀行	41
Us2wk94w	横浜面本ソリューション	41
Us697lop	仙台リンダ観光	26
Us9o7xrz	密林観光	18
Usd5l9eq	東京ホウデン交通	10
Usgpbkky	ゴーグルカンパニー	42
Uskbevan	明石ゴーグルマーケティング製作所	30
Usnzv5jt	ベンザソフト	23
Usrqofcg	ベンザディープラーンソリューション	1
Usvjuook	名古屋リンゴ輸送	24
Uszfdxk5	日本リンゴソリューション	40
Us3do5xu	那覇ゴールデンモービル信金	47
Us7dxdwd	ALVパブリックリレーションエンターテイメント	39
Usbgjled	那覇ヴァーチャウェアコンプライアンス印刷	43
Usflisfu	神戸ゲッサンエンターテイメント	3
Usjsuz0s	大日本ベンザマイグレーションインテグレーション	47
Uso2k557	横浜ホウデンソーシャルゲーミング興業	21
Ussemat3	福岡XYZパブリックリレーションインテグレーション	13
Uswt1g0g	神戸ALVソーシャルゲーミングカンパニー	31
Us1a7kpx	難波ベンザコンプライアンス興業	8
Us5tcp08	リンダ工業	31
Usaeusu0	明石面本マーケティング産業	19
Usf2pw79	リンゴ産業	3
Usjsxz3z	リンダビッグデータ輸送	4
Usolj1k6	XYZビッグデータ事務所	38
Ustgh3ju	横浜ゴーグルオーセンティケーション信金	48
Usyds52z	東日本ゲッサン建設	13
Us3du648	東京ベンザソーシャルゲーミングクリエーション	47
Us8fv6qb	ABCソリューション	42
Usdk96vv	リンダ交通	17
Usir06kw	仙台ホウデンソフト	11
Uso045te	徳島ゴーグルオーセンティケーション産業	32
Ustbl4ld	ヴァーチャウェア産業	43
Usypf2wt	西日本リンダ銀行	12
Us4600qd	ヒュージハード工業	36
Us9ojy4r	ホウデンインテグレーション	28
Usf9gv2m	東京面本ディープラーン印刷	11
Uskwqrjy	リンダ信金	2
Usqmdnkr	仙台ゴールデンモービル信金	45
Uswedj51	密林クラウド建設	39
Us294e7f	大阪リンゴ事務所	14
Us85u8un	大阪ヴァーチャウェア輸送	11
Use4x31c	面本インテグレーション	27
Usk6cwri	リンダコンシューマーネットカンパニー	19
Usqa5q15	東日本ベンザコンシューマーネット工業	2
Uswgbiu9	名古屋ヴァーチャウェアインテグレーション	39
Us2p8b5h	ヒュージハードコンプライアンス産業	34
Us90431j	那覇面本クラウド印刷	6
Usfdcuh2	京都密林コンシューマーネット建設	38
Uslsylg2	ゴールデンモービルソフト	21
Ussaxbyj	ヴァーチャウェア制作	18
Usyv920h	大日本ゴールデンモービルオーセンティケーション産業	30
Us5ibrkj	ABCパブリックリレーション輸送	31
Usc7dgpf	ゴールデンモービルパブリックリレーション建設	2
Usiys5ds	ゴーグルコンプライアンスインテグレーション	43
Uspsjtlm	ヴァーチャウェアビッグデータ交通	22
Uswoohcx	難波XYZクリエーション	16
Us3nk4mc	長崎ALV観光	34
Usaoergl	ABCソリューション	28
Ushrmdub	XYZ工業	34
Usox6zri	ゴールデンモービルコンシューマーネット産業	0
Usw54l86	ゲッサンインテグレーション	20
Us3ft66y	名古屋ホウデン輸送	22
Usasgqqk	ALV産業	38
Usi7hatn	面本製作所	35
Uspouug7	ゲッサンカンパニー	31
Usx8ldm8	大日本ゴールデンモービルソーシャルゲーミング銀行	13
Us4v2wad	ゴーグルディープラーン事務所	29
Uscjjejc	ゴーグルエンターテイメント	26
Uskacwbs	西日本ベンザオーセンティケーションソフト	33
Uss3jdnp	大阪ALV興業	35
Uszz2uj3	徳島リンゴ銀行	33
Us7xdawl	ベンザクラウドカンパニー	21
Usfxmqux	ゴールデンモービルクリエーション	2
Uso096cq	ベンザ印刷	37
Usw58le0	京都ゴーグル製作所	2
Us4cyzxe	ABC工業	33
Uscmoe1m	仙台リンゴ工業	16
Uskyqrpb	横浜ABCエンターテイメント	25
Ustd64wh	ゴーグル印刷	20
Us1uchlr	札幌ALV興業	12
Usadhtvv	ヴァーチャウェア工業	8
Usiz05pg	XYZクラウド銀行	26
Usrmvh2i	東日本ALV建設	15
Us0dhrxo	ホウデンパブリックリレーションクリエーション	9
Us9632do	東日本ABC輸送	34
Usi11cd5	ゴールデンモービル工業	27
Usqyclw3	日本ゲッサンマイグレーションクリエーション	39
Uszy0uyi	那覇ABCオーセンティケーション輸送	24
Us90g3j1	難波ヴァーチャウェア交通	5
Usi4uboe	ヒュージハード産業	47
Usrbljd8	面本ソリューション	24
Us0l3qk6	密林印刷	42
Us9wkxby	XYZカンパニー	15
Usjaf3n7	神戸面本ビッグデータ産業	7
Ussqm9hx	面本興業	44
Us29keur	大阪ヴァーチャウェア事務所	21
Usbuhjsf	福岡ゴーグル製作所	25
Uslhro9k	面本アーティフィシャルインテリジェント観光	36
Usv7esa6	ゲッサンマイグレーション観光	43
Us4zsvsw	宮崎ゲッサンカンパニー	15
Useu5ywg	ゴールデンモービルマイグレーションソリューション	13
Usoqw1jh	リンゴマイグレーション製作所	27
Usypz3pz	密林コンプライアンス輸送	39
Us8rt5el	明石ヒュージハードソーシャルゲーミング産業	33
Usivm6o1	リンダカンパニー	5
Ust1s7gy	仙台ゲッサンビッグデータ製作所	46
Us3ap7rz	横浜XYZ製作所	19
Usdll7nu	ゲッサン輸送	46
Usnyu736	リンゴカンパニー	5
Usyeg61z	密林ディープラーンエンターテイメント	14
Us8wt4iw	ゲッサンソーシャルゲーミング産業	18
Usjh52kn	西日本ヒュージハードエンターテイメント	8
Usu3u05v	福岡ヒュージハードアーティフィシャルインテリジェント興業	22
Us4t9x97	ALVオーセンティケーション工業	46
Usfkotxd	難波XYZソフト	0
Usqegq50	仙台密林信金	14
Us1azlur	ヒュージハードソフト	18
Usc9hh5c	日本ゴーグルパブリックリレーションソリューション	21
Usnacbze	京都ヴァーチャウェアディープラーン興業	13
Usydk6cx	ホウデンソリューション	30
Us9jj08k	ABC制作	7
Uskrgtp1	那覇リンゴパブリックリレーションソリューション	35
Usw1rmoz	ゲッサン銀行	12
Us7etf71	面本産業	13
Usitu79x	明石ヴァーチャウェアエンターテイメント	26
Usub7ywa	面本クラウド制作	4
Us5vcq0r	ベンザ製作所	31
Ushhggq2	ヒュージハードコンシューマーネット制作	20
Ust5x6yu	鹿児島面本興業	11
Us4x4wpq	ゴールデンモービルビッグデータ銀行	42
Usgqbm1g	ALV観光	19
Usslvawn	ヴァーチャウェアコンプライアンスインテグレーション	12
Us4k5z9y	那覇XYZ交通	31
Usgkfn83	面本カンパニー	9
Ussn2app	西日本ベンザビッグデータ産業	6
Us4sfxpf	リンダ輸送	15
Usgzsk9z	密林信金	29
Ust9i6e0	XYZアーティフィシャルインテリジェントソフト	9
Us5lys05	ABCソーシャルゲーミング信金	40
Usi0ed74	リンゴ製作所	41
Usuh6xxk	ゴールデンモービルソリューション	1
Us70qi64	ベンザコンシューマーネットソフト	2
Usjm91zi	面本ソーシャルゲーミング産業	25
Uswa4lcd	京都ゴールデンモービル興業	24
Us90r47c	神戸ヴァーチャウェアカンパニー	30
Usltcmn5	東京ベンザカンパニー	10
Usyob4mf	ALVマイグレーション観光	6
Usbm0m3t	ゴールデンモービルパブリックリレーション製作所	5
Usolp361	ゴーグルマーケティングインテグレーション	48
Us1o4jqd	XYZ制作	28
Usesizvj	長崎リンゴソーシャルゲーミング観光	30
Usrzafk6	ベンザ銀行	31
Us58suqx	明石リンゴマーケティング事務所	28
Usika9ii	大阪ゴールデンモービルマイグレーションソリューション	44
Usvy4ntk	大阪ゴーグル信金	5
Us9eq1mq	京都ゴーグル輸送	16
Usmxaf0q	日本ベンザクリエーション	6
Us0ilrwu	ヴァーチャウェアオーセンティケーションカンパニー	10
Use5w4ds	札幌ヴァーチャウェア制作	33
Usrvjge7	ゲッサンソリューション	38
Us5nxrwq	ゴーグルビッグデータ銀行	28
Usjib303	ABC交通	1
Usxf1dmx	鹿児島ABC工業	19
Usbeinrv	日本ベンザソーシャルゲーミングソリューション	21
Uspfyxhn	明石リンゴパブリックリレーション工業	1
Us3k66pj	ゴールデンモービルソーシャルゲーミング建設	13
Ushqcfi9	リンゴコンシューマーネット観光	43
Usvyvnug	福岡密林クリエーション	33
Usaa5vor	横浜ホウデン信金	20
Usonf33w	ALVソリューション	17
Us33fa15	宮崎ヒュージハードソフト	43
Ushlegj8	ヒュージハードビッグデータエンターテイメント	16
Usw5qmks	鹿児島XYZ交通	32
Usasts4g	面本交通	42
Usphvx8y	面本コンプライアンス観光	15
Us49p1vk	仙台XYZクラウドソリューション	15
Usj3h630	徳島XYZ産業	17
Usxzm9tx	鹿児島面本マイグレーション印刷	39
Uscyid2y	大阪ゲッサンコンプライアンスソフト	20
Usrzdfwt	XYZソリューション	4
Us72zi8s	ゲッサン興業	32
Usm8kk5l	鹿児島ベンザディープラーンインテグレーション	30
Us1gwlki	京都ホウデンコンシューマーネットソリューション	36
Usgr7mk9	那覇リンダソリューション	7
Usw3vn3h	宮崎ABC印刷	46
Usbjan4t	札幌ALVビッグデータ印刷	7
Usr0omqz	ホウデン工業	29
Us6ktlv9	ALVコンプライアンス印刷	48
Usm6xkkd	長崎ゴールデンモービル観光	16
Us1vsirl	ALV交通	48
Ushmmgjn	密林オーセンティケーション工業	37
Usxftdv6	ホウデン事務所	1
Usdbraot	明石ベンザソフト	37
Ust9o73a	仙台XYZ建設	34
Us9ac2zv	西日本リンゴパブリックリレーションカンパニー	23
Uspcyyha	リンダ製作所	41
Us5ictgt	リンダアーティフィシャルインテリジェントソフト	22
Uslppo16	ヴァーチャウェアアーティフィシャルインテリジェント工業	44
Us1zti3n	リンダ事務所	10
Usibwbqy	東日本ALVクリエーション	17
Usyqc4xq	XYZ交通	33
Usf7ixmm	宮崎ゴールデンモービルパブリックリレーション産業	41
Usvqopwc	那覇XYZビッグデータ銀行	44
Uscclho6	ベンザエンターテイメント	30
Ust0h90u	名古屋ヴァーチャウェアインテグレーション	27
Us9r3zvm	長崎ヒュージハードクラウド輸送	31
Usqjpqb8	京都ヴァーチャウェアマーケティング印刷	37
Us7f2g8y	ゲッサン観光	28
Usoce5ri	日本面本コンプライアンスクリエーション	38
Us5cgus6	ABCマーケティング交通	28
Usmeijdo	ヴァーチャウェアパブリックリレーションソリューション	19
